Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
AAPL,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NFLX,TSLA,XOM,AAPL,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NFLX,TSLA,XOM,AAPL,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NFLX,TSLA,XOM,AAPL,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NFLX,TSLA,XOM,AAPL,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NFLX,TSLA,XOM
72.46826171875,94.90049743652344,67.9652328491211,123.29019927978516,119.57339477539062,46.0664176940918,152.50572204589844,32.98099899291992,28.68400001525879,53.661712646484375,72.52858156247073,94.90049743652344,67.9652328491211,123.33243320568954,119.58187802500261,46.43501489183911,152.61016559599886,32.99800109863281,28.713333129882812,53.75253272206853,71.22325926076245,93.2074966430664,66.86333571006601,122.53848179543208,118.0224731150034,45.87373847263079,150.33141566936578,32.47800064086914,28.11400032043457,53.162179133092096,71.4765996590847,93.75,66.9586787875548,123.20573142797637,118.47164566381805,46.342864793486875,150.75867946961716,32.61000061035156,28.299999237060547,53.162179133092096,135480400,80580000,27278000,5777000,10803700,11867700,22622100,44858000,142981500,12456400
71.76373291015625,93.74849700927734,67.60968017578125,121.86277770996094,117.99543762207031,45.815093994140625,150.60675048828125,32.59000015258789,29.534000396728516,53.23030471801758,72.52376157647284,94.30999755859375,68.21699501628234,122.78341801043824,118.75455190748959,46.066413583827,151.8695626184331,32.986000061035156,30.266666412353516,54.01744483175625,71.5393448267866,93.2249984741211,66.90454453964605,120.78165622375214,116.92074044720282,45.312461206090525,150.0750431677832,32.553001403808594,29.128000259399414,53.10163908316943,71.69617497011174,93.2249984741211,66.9383158243975,121.20396970705197,117.27897283882531,45.505137214698436,150.32191762939865,32.678001403808594,29.366666793823242,53.994734036412126,146322800,75288000,23408000,5752400,10386800,11354500,21116200,38069000,266677500,17386900
72.33555603027344,95.14399719238281,69.4117660522461,121.71075439453125,117.9015884399414,45.79833984375,150.99600219726562,33.58300018310547,30.1026668548584,53.639007568359375,72.3741616151194,95.18450164794922,69.43708883609668,121.79520936072656,117.9357132402254,45.999394879448474,151.06247283904833,33.63600158691406,30.104000091552734,54.00986968356483,70.63453932655295,93.0,67.08729816087028,120.65497065720182,116.42600969020893,45.672683242642165,148.60330538796924,32.119998931884766,29.333332061767578,53.15461458437923,70.88547194642054,93.0,67.11857657252054,121.62628654035086,116.47718387583696,45.78158818679806,149.14451665528264,32.3120002746582,29.364667892456055,53.222729640992135,118387200,81236000,46768000,7731300,10259000,14698300,20813700,56631000,151995000,20081900
71.99535369873047,95.34300231933594,69.2776870727539,122.45398712158203,115.897216796875,45.44648361206055,149.61929321289062,33.07500076293945,31.270666122436523,53.20003128051758,72.60095990158051,95.69450378417969,69.69431580950295,122.85096273975813,117.58603035181554,45.7396854538742,151.6037060270749,33.66999816894531,31.441999435424805,53.374106963261816,71.77578859164102,94.60199737548828,69.10140504019108,119.41333844225376,115.84604260048296,45.36271257030248,149.37243324398585,33.029998779296875,30.224000930786133,52.609677618305675,72.34520436217124,95.2249984741211,69.54335656021222,121.63469811283407,117.09132476202473,45.61402889123709,151.27139620215743,33.64699935913086,30.760000228881836,53.35897220692689,108872000,80898000,34330000,7382900,10531300,9973900,21634100,47032000,268231500,17387700
73.15347290039062,94.59850311279297,69.7707748413086,122.43710327148438,116.80133819580078,45.5302619934082,152.00245666503906,33.92599868774414,32.80933380126953,52.397743225097656,73.45507203093307,95.55000305175781,70.10894230540993,123.29861330472568,117.34721802508894,45.77320252759378,152.67659475751987,34.27000045776367,33.232666015625,53.20001792105668,71.6985589891843,94.3219985961914,69.15452658104954,121.37286528409643,115.6584043367915,45.362719882883866,149.97056727826134,33.10499954223633,31.215333938598633,52.35232741865644,71.6985589891843,94.9020004272461,69.26327359975404,122.36107706668393,115.74369033257923,45.46324578833065,150.90105488844765,33.14899826049805,31.579999923706055,53.06378205057126,132079200,70160000,35314000,6605800,9695300,10676000,27746500,71045000,467164500,15137700
74.70734405517578,95.05249786376953,70.50321960449219,122.80028533935547,117.22777557373047,46.35961151123047,153.9014129638672,33.566001892089844,32.089332580566406,52.79888916015625,74.90036463569696,95.89099884033203,70.94467093394177,123.34084595559987,117.90159072220598,46.40987606396343,154.02485016301017,34.34199905395508,33.253334045410156,52.90484976838705,73.87975745537804,94.79000091552734,70.0274969037462,122.46243978719586,116.88659263827597,45.940749825438964,152.89496515282673,33.46099853515625,31.524667739868164,51.94362825518179,74.13068273740295,95.49449920654297,70.60948131376942,123.1127931195022,117.74806816235012,46.0747854370658,153.66404265039787,34.20000076293945,33.13999938964844,52.32963091340548,170108400,63346000,33200000,6112700,9469000,15398000,21385000,47093000,426606000,14811800
74.87620544433594,94.15799713134766,70.9585952758789,122.52157592773438,116.05927276611328,46.51877975463867,153.18934631347656,32.904998779296875,31.876667022705078,52.329620361328125,75.4408055125106,95.34700012207031,71.25555076930975,123.46755393062074,117.06573329708245,46.853870395606194,154.97437622299165,33.849998474121094,32.3293342590332,52.95024913056964,74.37434771660986,94.0,70.49380624465894,122.38643253075527,115.83750057028601,46.45176354384188,153.0374257918288,32.72700119018555,31.579999923706055,52.31448560938419,74.94135557088083,95.26850128173828,70.98392563781249,123.10437055022105,117.03162150569376,46.47689422343303,154.59458940681066,33.7130012512207,32.11933135986328,52.927544115444285,140644800,57074000,26258000,5042600,10190900,13040100,20725900,47183000,194392500,11995600
76.4759292602539,94.56500244140625,71.50830078125,123.06212615966797,117.0230484008789,47.02141189575195,155.03131103515625,33.891998291015625,34.990665435791016,52.82917022705078,76.50247382755806,94.9000015258789,71.5802987088555,123.13813948100893,117.0230484008789,47.10518295135711,155.0597943161375,34.084999084472656,35.04199981689453,52.88215053696521,75.07409630255636,94.04000091552734,70.78032005165358,122.23439547755142,115.79481604558492,46.426625896575985,153.1133546841182,33.1510009765625,32.79999923706055,52.306931619022336,75.19232823520623,94.56549835205078,71.27093190331932,122.87630722662388,116.1615860197779,46.51877597513822,153.5880953510529,33.18000030517578,32.900001525878906,52.37504668558916,121532000,55616000,30730000,4593200,12355200,14302900,21626500,62900000,397764000,9953900
75.44322204589844,93.47200012207031,71.03954315185547,123.75473022460938,118.38777923583984,46.91251754760742,153.9393768310547,33.86899948120117,35.861331939697266,52.37504959106445,76.62308154945259,94.35549926757812,71.6374169915749,123.83074354833373,120.0595301766622,47.15545813758061,155.33511522025347,34.53799819946289,36.49399948120117,52.66266195320137,75.32017458987174,92.92749786376953,70.89950254218948,122.24284093907112,117.44101767733363,46.77010608182692,153.55008609927935,33.551998138427734,34.99333190917969,52.14042331620204,76.41316970238127,94.29399871826172,71.5068174921591,122.51312771851283,117.65425214533234,47.113572600331146,155.1357178126828,34.439998626708984,36.284000396728516,52.51128550617641,161954400,68818000,26076000,7037500,24906000,16345300,23477400,71994000,434943000,16261000
